Current local time and date: Sun Nov 10 20:01:25 2013
[  NORMAL ]  Creating simple 4x4 lattice...
[  NORMAL ]  Creating geometry...
[  NORMAL ]  Number of flat source regions: 1280
[  NORMAL ]  Reading tracks in from file
[  NORMAL ]  Initializing track boundary conditions...
[  NORMAL ]  Converging the source...
[  NORMAL ]  Iteration 334: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 335: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 336: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 337: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 338: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 339: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 340: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 341: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 342: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 343: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 344: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 345: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 346: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 347: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 348: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 349: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 350: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 351: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 352: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 353: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 354: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 355: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 356: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 357: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 358: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 359: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 360: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 361: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 362: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 363: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 364: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 365: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 366: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 367: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 368: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 369: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 370: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 371: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 372: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 373: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 374: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 375: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 376: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 377: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 378: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 379: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 380: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 381: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 382: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 383: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 384: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 385: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 386: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 387: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 388: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 389: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 390: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 391: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 392: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 393: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 394: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 395: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 396: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 397: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 398: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 399: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 400: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 401: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 402: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 403: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 404: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 405: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 406: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 407: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 408: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 409: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 410: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 411: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 412: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 413: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 414: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 415: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 416: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 417: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 418: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 419: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 420: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 421: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 422: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 423: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 424: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 425: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 426: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 427: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 428: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 429: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 430: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 431: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 432: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 433: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 434: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 435: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 436: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 437: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 438: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 439: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 440: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 441: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 442: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 443: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 444: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 445: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 446: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 447: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 448: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 449: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 450: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 451: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 452: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 453: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 454: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 455: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 456: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 457: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 458: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 459: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 460: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 461: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 462: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 463: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 464: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 465: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 466: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 467: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 468: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 469: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 470: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 471: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 472: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 473: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 474: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 475: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 476: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 477: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 478: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 479: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 480: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 481: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 482: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 483: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 484: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 485: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 486: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 487: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 488: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 489: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 490: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 491: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 492: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 493: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 494: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 495: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 496: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 497: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 498: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 499: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 500: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 501: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 502: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 503: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 504: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 505: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 506: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 507: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 508: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 509: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 510: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 511: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 512: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 513: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 514: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 515: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 516: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 517: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 518: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 519: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 520: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 521: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 522: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 523: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 524: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 525: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 526: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 527: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 528: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 529: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 530: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 531: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 532: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 533: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 534: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 535: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 536: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 537: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 538: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 539: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 540: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 541: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 542: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 543: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 544: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 545: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 546: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 547: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 548: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 549: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 550: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 551: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 552: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 553: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 554: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 555: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 556: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 557: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 558: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 559: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 560: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 561: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 562: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 563: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 564: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 565: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 566: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 567: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 568: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 569: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 570: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 571: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 572: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 573: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 574: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 575: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 576: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 577: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 578: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 579: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 580: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 581: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 582: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 583: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 584: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 585: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 586: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 587: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 588: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 589: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 590: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 591: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 592: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 593: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 594: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 595: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 596: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 597: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 598: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 599: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 600: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 601: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 602: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 603: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 604: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 605: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 606: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 607: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 608: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 609: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 610: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 611: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 612: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 613: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 614: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 615: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 616: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 617: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 618: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 619: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 620: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 621: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 622: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 623: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 624: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 625: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 626: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 627: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 628: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 629: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 630: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 631: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 632: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 633: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 634: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 635: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 636: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 637: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 638: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 639: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 640: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 641: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 642: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 643: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 644: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 645: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 646: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 647: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 648: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 649: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 650: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 651: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 652: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 653: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 654: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 655: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 656: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 657: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 658: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 659: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 660: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 661: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 662: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 663: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 664: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 665: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 666: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 667: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 668: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 669: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 670: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 671: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 672: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 673: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 674: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 675: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 676: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 677: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 678: 	k_eff = 1.253124	res = 4.908E-02
[  NORMAL ]  Iteration 679: 	k_eff = 1.253124	res = 4.908E-02
